Author_id,Author
4970,GEOFFREY CAINE
12268,RENATE N CAINE
4777,FRITZ RIDENOUR
9587,MARGARET PARKER
11688,PEGGY SCHMIDT
3962,EDWARD DAYTON
14900,V STANFORD HAMPSON
9126,LOIS T HENDERSON
9659,MARIAN L SALZMAN
14390,TERESA REISGIES
6878,JERRY SCHMIDT
12188,RAYMOND BROCK
9459,MAMEVE MEDWED
13212,SAM HUFF
8846,LEONARD SHAPIRO
12623,ROBERT E KOWALSKI
8473,KOWALSKI
6130,JACK STERNLIEB
10392,MICHAEL GODDART
632,ANGELA KAY KEPLER
1866,CARL BERNSTEIN
14448,THE DUCHESS OF YORK SARAH
6734,JEFF COPLON
11402,PATRICIA HENLEY
4450,ETIENNE VAN HEERDEN
2086,CATHERINE KNOX
9020,LINN ULLMANN
12131,RAJ KAMAL JHA
1099,BARBARA COHEN
7476,JOHN STEPTOE
3329,DEE BROWN
14584,THOMAS WOLFE
10438,MICHAEL KORDA
10109,MARYLOU WEISMAN
8921,LIBBY SCHMAIS
3812,DWIGHT ALLEN
14451,THE EDITORS OF CONARI PRESS
5789,HOPE S WARSHAW
3664,DORIS CROSS
358,ALICE WILLIAMS
6209,JAMES AGEE
15025,VIQUI LITMAN
12453,RICHARD S BEASER
10037,MARY JOAN OEXMANN
5920,INA GARTEN
11105,NINA GRUNFELD
8962,LINDA COFFEE
4277,EMILY CALE
1587,BOOM CORRIE TEN
1977,CAROLE C CARLSON
624,ANGELA CARTER
5572,HAZEL M DENNING
11513,PATTY HANSEN
5956,IREN
289,ALEXANDRA STYRON
15079,W EDWARDS DEMING
5520,HARRIET SEGAL
198,ALAN TRUSTMAN
11515,PATTY MITCHELL
10831,NA
11511,PATTY AUBREY
12171,RAVI ZACHARIAS
12931,RON CAMACHO
13949,STEVE SCOTT
12218,REBECCA CAMPBELL
12680,ROBERT J HARRIS
9985,MARY ANN TAYLORHALL
7214,JOHN BROOKES
1805,C KALIA WESTERMAN
1971,CAROL UMBERGER
13080,RUPERT EVERETT
11954,PHYLLIS REYNOLDS NAYLOR
979,ARTHUR FROMMER
8356,KEVIN CROSSLEYHOLLAND
1339,BETH WILSON SAAVEDRA
6022,IVANA TRUMP
2336,CHRIS ANDERSON
13470,SHARON MCGEHEE
12091,RACHAEL RAY
3708,DOROTHY SAMUELS
773,ANNE GEORGE
9292,LYDIA Y MINATOYA
6535,JANET TASHJIAN
8065,KATE CANN
2755,CYNTHIA GRANT
7056,JOAN M DRURY
3442,DIANA VON WELANET
1570,BONNIE ALTENHEIN
1457,BILL MCKIBBEN
8495,KRISTINE CARLSON
15395,WILLIAM R DANTZ
4408,ERNEST ANGLEY
1601,BRAD DENSMORE
12732,ROBERT MATTOX
7878,JULIE EISENHOWER
15534,YVONNE LEHMAN
8859,LES PARROTT
8887,LESLIE PARROTT
7507,JOHN WALLNER
12853,ROBIN SHEETS
10123,MATHEW TEKULSKY
10881,NANCY LARRICK
4331,ERIC BEDDOWS
386,ALIX BERENZY
6976,JIM HOHNBERGER
2992,DAVE RAMSEY
8170,KATHLEEN YAPP
3503,DINA LEONHARDT KOEHLY
13194,SALLY LAITY
14935,VEDA BOYD JONES
10054,MARY LOUISE COLLN
5646,HELEN SPEARS
5433,HAN
12608,ROBERT COLES
3694,DOROTHY DAY
627,ANGELA ELWELL HUNT
10432,MICHAEL KENYON
2091,CATHERINE MARSHALL
4078,ELISABETH ELLIOT
9107,LOIS DICK
3804,DUNCAN HEASTER
12691,ROBERT JEWETT
2046,CARROLL FERGUSON HUNT
9174,LORRAINE PETERSON
2618,COLE
8375,KEVIN ZRALY
6121,JACK MAGUIRE
1282,BENTLEY LITTLE
1469,BILL QUINN
6597,JAY SCHULBERG
943,ARLENE MOSEL
1509,BLAIR LENT
2668,CONNIE NEAL
8234,KAY COLES JAMES
1263,BEN YOUNG
3787,DR SAMUEL ADAMS
7669,JOSHUA HARRIS
12231,REBECCA ST JAMES
8709,LAURIE BETH JONES
3191,DAVID SHIBLEY
10924,NAOMI SHIBLEY
7079,JOANNA COLE
7473,JOHN SPEIRS
1727,BRUCE DEGAN
891,ANTONIA FELIX
1330,BETH HENDERSON
7999,KAREN KINGSBURY
6476,JANE PEART
2299,CHERYL FORBES
8443,KITTY MAYNARD
9247,LUCIAN MAYNARD
14025,STUART J MURPHY
9339,LYNNE CRAVATH
12809,ROBERTA EDWARDS
14272,SYLVIE WICKSTROM
4923,GARY SOTO
14116,SUSAN GUEVARA
363,ALIKI
15382,WILLIAM MILLER
2697,CORNELIUS VAN WRIGHT
15506,YINGHWA HU
1034,AUDREY WOOD
3189,DAVID SHANNON
10937,NATALIE SAVAGE CARLSON
1891,CARLA STEVENS
3294,DEBORAH KOGAN RAY
10399,MICHAEL HAGUE
10031,MARY JANE BEGIN
10009,MARY DOWNING HAHN
8719,LAURIE LAWLOR
6696,JEANNE BETANCOURT
14266,SYLVIA SCHUR
15053,VIVIAN SCHULTE
12208,RD
11867,PHD VIVIAN SCH
8194,KATHRYN WINTER
6729,JEFF AUBERY
2732,CRISWELL FREEMAN
11175,NOW MAGAZINE
13963,STEVEN DAVEY
11877,PHIL LEE
5641,HELEN LOVEKIN
5391,H JACKSON BROWN
12786,ROBERT T HOHLER
6536,JANET TAYLOR LISLE
13354,SATOMI ICHIKAWA
3687,DOROTHY ABBOTT
14135,SUSAN KOPPELMAN
13723,STACEY SCHUETT
6519,JANET LEE CAREY
4302,EMMA KALLOK
13468,SHARON M DRAPER
2353,CHRIS LYNCH
5198,GLENCOE MCGRAWHILL  JAMESTOWN EDUCATION
2387,CHRISTIN RICKLEY
1027,ATHOL FUGARD
15051,VIVIAN GUSSIN PALEY
2035,CAROLYN WYMAN
2283,CHASSIE WEST
14329,TANYA A CROSBY
6952,JILLIAN HART
9759,MARJABELLE YOUNG STEWART
2657,CONNIE BENNETT
807,ANNE STYLES
5732,HERON
43,AARON KARO
5923,INC LETS GO
14721,TOM MAREMAA
9598,MARGARET ST GEORGE
3080,DAVID GLUSKER
10166,MAUDE CASEY
6114,JACK KERSH
984,ARTHUR J ROTH
4106,ELIZABETH BOLTON
13152,S D SCHINDLER
6634,JEAN FEIWEL
1341,BETHANY BUCK
3196,DAVID SLONIM
10616,MIKE BERENSTAIN
2849,DAN PETERS
1337,BETH SCOTT
10483,MICHAEL NORMAN
8893,LESTER SUMRALL
5622,HELEN CHAPPELL
15519,YU HUAN ZHANG
8304,KEN ROSE
15551,ZHANG YU HUAN
8569,LAO TZU
14981,VICTOR H MAIR
7593,JOSE LUIS SAMPEDRO
4310,EMMA THOMPSON
2609,CLIVE COOTE
9012,LINDSAY DORAN
2899,DANIEL JAMES
7675,JOSI GUADALUPE POS
2429,CHRISTOPER PLUMMER
8463,KLAUS WERNER
5465,HANS WEISS
3850,EA LOWE
11066,NICOLAS MAQUIAVELO
11148,NORMA KHOURI
8748,LE LY HAYSLIP
7499,JOHN TYERMAN WILLIAMS
1301,BERNARD PETERSON
8223,KATIE WAITMAN
11305,PAMELA DEAN
10771,MORE
2098,CATHERINE WELLS
283,ALEXANDRA LAPIERRE
9083,LIZ HERON
3359,DENISE AUSTIN
9361,M D M SCOTT PECK
10984,NEIL HENRY
929,ARIELLE FORD
14793,TORU TAKEMITSU
15513,YOSHIKO KAKUDO
5204,GLENN GLASOW
13409,SEIJI O
13559,SHERWIN B NULAND
8086,KATE PHILLIPS
3914,EDITH FORBES
14729,TOM PHILPOTT
13416,SENATOR JOHN MCCAIN
14071,SULLIVAN
13883,STEPHEN MITCHELL
6385,JAMES WILCOX
2549,CLARA CLAIBORNE PARK
6350,JAMES RUDDICK
13721,STACEY DERASMO
3838,E M CIORAN
2374,CHRISTIAN BAUMAN
9614,MARGARITE F OLMOS
9091,LIZABETH P GEBERT
12295,REYNOLDS PRICE
262,ALEXA ALBERT
13430,SEYMOUR GROSS
13392,SCULLEY BRADLEY
13023,ROSINA LIPPI
11962,PIA PERA
11292,PAM DURBAN
8611,LATIFA
13487,SHAY YOUNGBLOOD
14017,STUART BRENT
5160,GINA BRIA
2830,DAN BRUCE
2856,DAN WINGFOOT BRUCE
3875,ED GARVEY
2191,CHARLES H PATTERSON
3404,DESMOND LEE
15350,WILLIAM J LEDERER
354,ALICE THOMAS ELLIS
6303,JAMES LOVEGROVE
5967,IRENE NORTHAN
7663,JOSH KIRBY
7211,JOHN BOYNE
3337,DEIRDRE PURCELL
9448,MALCOLM PASLEY
2259,CHARLOTTE
4440,ETC BRONTE
1685,BRIAN VALLEE
6917,JEWEL KILCHER
7269,JOHN E WALVOORD
15461,WOLE SOYINKA
7516,JOHN WIDEMAN
9441,MALCOLM COWLEY
12800,ROBERT WALSER
13384,SCOTT RICE
6409,JAN COFFEY
11607,PAUL SIMON
12004,PJ OROURKE
13222,SAMIR ALKHALIL
5451,HANNAH WHITALL SMITH
5673,HENRI J M NOUWEN
4658,FRANK C CRAIGHEAD JR
10946,NATHAN MILLER
5181,GITA MEHTA
7922,JUSTINE DARE
8332,KENNETH T BROWN
4279,EMILY DALTON
4028,ELAINE BARBIERI
2136,CELESTE HAMILTON
81,ADELE ASHWORTH
5430,HAMMOND
775,ANNE HAMPSON
8956,LINDA BENNETT SHAW
6815,JENNIFER MIKELS
3338,DELACROIX
4108,ELIZABETH BOYLE
11629,PAULA HAMILTON
5428,HALSTON
13984,STEVEN PIZIKS
14831,TRISHA ALEXANDER
11411,PATRICIA KAY
8111,KATHERINE COMPTON
13486,SHAWNA DELACORTE
13190,SALLY GARRETT
3570,DONALD
8641,LAURA MARIE ALTOM
8792,LEIGH
10802,MURIEL BRADLEY
8999,LINDA RANDALL WISDOM
2722,CRAIG SHAW GARDNER
442,ALYSSA DEAN
13793,STEPHANIE HOWARD
9975,MARY  BALOGH
13262,SANDRA HEATH
8642,LAURA MATTHE
3482,DIANNE CASTELL
8482,KRISTA JANSSEN
14213,SUZANNE BARCLAY
11952,PHYLLIS HOUSEMAN
1694,BRIGHT
4154,ELIZABETH MANSFIELD
13448,SHARI ANTON
1399,BEVERLY ENGEL
1169,BARCLAY
13119,RUTH JEAN DALE
10056,MARY LYONS
8755,LEAH VALE
8019,KAREN TOLLER WHITTENBURG
2515,CINDY HOLBROOK
3261,DEBBIE RALEIGH
11062,NICOLA WEST
2786,D CHIEL
7559,JONATHAN HENSLEIGH
1566,BOBBY HUTCHINSON
14212,SUZANNAH DAVIS
1211,BAY MATTHEWS
6542,JANICE BENNETT
14203,SUSANNE MCCARTHY
2366,CHRISTA MERLIN
12105,RACHEL LEE
1673,BRIAN M THOMSEN
12233,REBECCA STRATTON
4845,GAIL DOUGLAS
5552,HART
13171,SABINA GRANT
9024,LINZ
8702,LAUREY BRIGHT
5288,GRANT
454,AMANDA LEE
3321,DEBRA LEE BROWN
12811,ROBERTA LEIGH
2861,DANA RANSOM
509,ANA SEYMOUR
11337,PARRIS AFTON BONDS
9396,MACLAY
8756,LEANDRA LOGAN
14386,TERESA HOWARD
10061,MARY MAYER HOLMES
2093,CATHERINE MILLS
1241,BELMONT
9959,MARTON
10656,MILES
2069,CATHERINE ARCHER
13343,SARANNE DAWSON
6500,JANET AMP
12488,RICHARDS
4269,EMILIE DAILEY
3635,DONNA KIMEL VITEK
9562,MARGARET DOBSON
6907,JESSICA MARCHANT
11503,PATT BUCHEISTER
8874,LESLIE DAVIS
9405,MADELINE GEORGE
11088,NIKKI BENJAMIN
8960,LINDA CAJIO
7024,JO LEIGH
3391,DENTON
2045,CARROLL
9300,LYN MCCONCHIE
11416,PATRICIA LAKE
937,ARLENE HOLIDAY
6806,JENNIFER HORSMAN
14195,SUSANNAH KELLS
14050,SUE ELLEN COLE
2949,DAPHNE WOODWARD
1802,C J CARMICHAEL
9586,MARGARET PARGETER
619,ANGEL MILAN
4348,ERIC L HARRY
12070,R M MELUCH
938,ARLENE HOLLIDAY
3269,DEBORAH BEDFORD
9310,LYNDON HARDY
11360,PAT WALLACE
13104,RUTH ALANA SMITH
12196,RAYMOND GILES
1488,BILLIE GREEN
9103,LOGAN
462,AMARILLAS
7753,JUDITH E FRENCH
14349,TAYLOR RYAN
12833,ROBIN GIDEON
8175,KATHRYN FOX
3820,E A MARES
5307,GREG KEYES
8316,KENNETH C DAVIS
5008,GEORGE DEMKO
6851,JEROME AGEL
4453,EUGENE BOE
6006,ISABELLE EBERHARDT
10349,MICHAEL BURGAN
4851,GAIL HERMAN
14461,THE MASTER THERION
4759,FRIEDA HARRIS
852,ANTERO ALLI
15536,YVONNE REES
11808,PETER MAY
3039,DAVID CONWAY
5153,GILLIAN KEMP
10202,MAXWELL MALTZ
8954,LINDA BARKER
7383,JOHN M FORD
7493,JOHN TOLAND
10717,MITSUO FUCHIDA
15128,WALTER F MURPHY
9743,MARION D MARCH
7060,JOAN MCEVERS
14044,SUCHARITKUL
4724,FRED REINFELD
15176,WARREN SAPIR MURPHY
15169,WARRE MURPHY
745,ANNA RIVA
15509,YL HARRIS
2469,CHRISTOPHER OBRIEN
15299,WILLIAM C WESTMORELAND
7960,KAORU IWAMOTO
6250,JAMES E KLOETZEL
13205,SALOMONE
4734,FREDDIE NORTH
13158,S JASON BLACK
2483,CHRISTOPHER S HYATT
3676,DORIS PISERCHIA
8270,KELLY FREAS  COVER
1792,C BERLITZ
13877,STEPHEN M RAINEY
8571,LARA PARKER
1432,BILL DRUMMOND
9825,MARK MANNING
266,ALEXANDER GAMES
3894,EDDIE IZZARD
359,ALICIA APPLEMANJURMAN
3957,EDWARD BOND
11404,PATRICIA HERN
923,ARDAL OHANLON
14867,UMBERTO BELLINI
7598,JOSEF HASLINGER
15231,WERNER LANSBURGH
7495,JOHN TOOHEY
5212,GLORIA D MIKLOWITZ
7231,JOHN CHRISTOPHER
11745,PETER BRUCK
13224,SAMUEL BECKETT
4245,ELMAR TOPHOVEN
406,ALLEN CARR
11856,PETRA WACKERLE
3494,DIETER MARKERT
14470,THEODOR FONTANE
11923,PHILIPPA CARR
4402,ERIKA REMBERG
1279,BENOÎTE GROULT
1209,BATYA GUR
4474,EVA MALSCH
2523,CJ ANDERS
924,ARDELLA GARLAND
3966,EDWARD EAGER
10826,N M BODECKER ILLUSTRATOR
6576,JASON LITTLE
8358,KEVIN FREIBERG
6143,JACKIE FREIBERG
8645,LAURA MOORE
6512,JANET GLEESON
15342,WILLIAM HILL BROWN
5450,HANNAH WEBSTER FOSTER
4102,ELIZABETH BARRETT BROWNING
7451,JOHN ROBERT GLORNEY BOL
5316,GREGG EASTERBROOK
7217,JOHN BUNYAN
15088,W R OWENS
985,ARTHUR JACOBS
1204,BARTOLOME DE LAS CASAS
11080,NIGEL GRIFFIN
870,ANTHONY PAGDE
9940,MARTIN PALMER
4109,ELIZABETH BREUILLY
7364,JOHN LEGUIZAMO
13691,SONIA MOORE
7301,JOHN GIELGUD
7671,JOSHUA LOGAN
9675,MARIANNE MOORE
2039,CARRI GARRISON
13907,STEVE
12286,REV
521,AND TADA
7578,JONI EARECKSON ESTES
15071,VORONICA WHITNEYROBINSON
5398,H M PARSHLEY
13973,STEVEN LEVENKRON
11243,OTTO F WAHL
485,AMY BLOOM
5312,GREG PHILO
5189,GLASGOW MEDIA GROUP
5190,GLASGOW UNIVERSITY
10012,MARY ELLEN COPELAND
5332,GREGORY STOCK PHD
8815,LEO
8818,LEO BUSCAGLIA BUSCAGLIA
6807,JENNIFER JAMES
1162,BARBARA STANNY
7348,JOHN KILLICK
10811,MYRA SCHNEIDER
8750,LEAH FURMAN
4068,ELINA FURMAN
10176,MAUREEN TAN
3621,DONNA BOYD
15480,WOOLLCOTT SMITH
8520,L E MODESITT
8749,LE MODESITT JR
8028,KARIN GOODWIN
865,ANTHONY L ABRAHAM
10722,MJ RYAN
7743,JUDI MCCOY
14211,SUZANN LEDBETTER
8975,LINDA FRENCH
15445,WILTON BARNHARDT
9084,LIZ IRELAND
5539,HARRY KRESSING
13641,SIMON MAGINN
11695,PENELOPE DELLAPORTA
1470,BILL RANSOM
4936,GAYLE GREENO
9705,MARILYN BOWERING
6283,JAMES HUMPHREYS
5375,GÜNTER DE BRUYN
13792,STEPHANIE GERTLER
11034,NICHOLAS RINALDI
10140,MATT WITTEN
10956,NAVA ATLAS
8935,LILLIAN KAYTE
14086,SUSAN BIXLER
8038,KARL ALBRECHT
12953,RON ZEMKE
11884,PHILIP B CROSBY
5750,HILARY MANTEL
6607,JD LANDIS
13127,RUTH PICARDIE
10138,MATT SEATON
7927,JUSTINE PICARDIE
1686,BRIAN VESEYFITZGERALD
13165,S R BADMIN
11453,PATRICIA WENDORF
13129,RUTH REICHL
3167,DAVID PESCI
582,ANDREW MILLER
10973,NEGA MEZLEKIA
14028,STUART MCLEAN
12844,ROBIN MCGRATH
15380,WILLIAM MAXWELL
3464,DIANE MASON
1735,BRUCE KIRKBY
4347,ERIC KRAFT
6288,JAMES JONES
2811,DAKOTA HAMILTON
3547,DON HANNAH
8314,KENN HARPER
5761,HIROMI GOTO
13292,SARA GEORGE
4985,GEORGE
5630,HELEN FREMONT
2753,CYNTHIA FLOOD
9726,MARINA ENDICOTT
165,ALAN CUMYN
1221,BEATRICE CULLETON MOSIONIER
10358,MICHAEL COLLINS
8355,KEVIN CHONG
5289,GRANT BUDAY
13245,SANDRA BIRDSELL
7031,JOAN BARFOOT
9364,M E HIRSH
4447,ETHAN MORDDEN
14405,TERRI WINDLING AMP
14506,THOMAS CANTY
11098,NIN
6926,JILI JIANG
4528,FAWN M BRODIE
10809,MUTUAL PUBLISHING
10040,MARY KAWENA PUKUI
15338,WILLIAM H WHYTE
13853,STEPHEN J ADLER
85,ADELE PARKS
2774,CYRANO DE WORDSULAC
1128,BARBARA JOHNSON
10104,MARYJANICE DAVIDSON
8568,LANI NEDBALEK
4659,FRANK CAPLAN
14481,THERESA CAPLAN
5941,INGRID TOMEY
1823,CALVIN MILLER
9352,LYRICK PUBLISHING
9740,MARION CHESNEY
1580,BONNIE MACDOUGAL
12373,RICHARD GRANT
12388,RICHARD HOYT
9548,MARGARET ALLAN
10700,MIRIAM GRACE MONFREDO
9233,LOWELL CUNNINGHAM
3887,ED SOLOMON
11204,OLGA MASTERS
14797,TOVE JANSSON
14582,THOMAS WARBURTON
11792,PETER KING
8934,LILLIAN HERLANDS HORNSTEIN
4798,G D PERCY
1824,CALVIN S B
3370,DENISE SWANSON
13220,SAM WALTON
7333,JOHN HUEY
12613,ROBERT CROSSLEY
14097,SUSAN DAWN
14024,STUART HOLMES COLEMAN
9775,MARK  HELPRIN
2334,CHRIS  VAN ALLSBURG
2629,COLIN EISLER
8865,LESLEY ANNE IVORY
10204,MAY ELIZABETH SCHLAYER
2995,DAVE THOMPSON
4061,ELEANOR WACHTEL
8930,LILIAN LEE
544,ANDREA LINGENFELTER
13864,STEPHEN KARCHER
13071,RUDOLPH RITESEMA
14827,TRINA PAULUS
12411,RICHARD LLEWELLYN
5522,HARRIETTE ARNOW
3888,ED STIVENDER
6601,JAYNE AN
15353,WILLIAM JAY SMITH
6751,JEFF SHAARA
12123,RAHNA REIKO RIZZUTO
1332,BETH KEPHART
5819,HOWE STIDGER
10619,MIKE DOOGAN
3327,DEE BOYLES
1319,BERTICE BERRY
14631,TIM MIKKELSEN
11961,PHYLLIS WRIGHTHERMAN
10648,MIKWRIGHT LTD
6663,JEAN SHEPHERD
5813,HOWARD SCHULTZ
3660,DORI JONES YANG
1141,BARBARA NEELY
9501,MARC SUMMERS
947,ARMAND EISEN
1249,BEN EDLUND
12372,RICHARD GOLDSTEIN
10181,MAURICE HORN
11536,PAUL DICKSON
12509,RICK MEYEROWITZ
11537,PAUL DIXON
1957,CAROL MCD WALLACE
1196,BARRY SINROD
651,ANGUS OBLONG
637,ANGELA SHELF MEDEARIS
10851,NANCY BIRNES
11509,PATTI SHOSTECK
8788,LEE WADE
7063,JOAN RUTT
13268,SANDRA MATTIELLI
9782,MARK BITTMAN
13986,STEVEN RAICHLEN
13497,SHEILA LUKINS
7830,JULEE ROSSO
1000,ARTHUR SCHWARTZ
1219,BEATRICE A OJAKANGAS
9392,MABLE HOFFMAN
13577,SHIRLEY GILL
6934,JILL DUPLEIX
4966,GEOFF LUNG
7750,JUDITH CHOATE
1458,BILL MILNE
14962,VIANA LA PLACE
7820,JUDY ROSENBERG
7826,JUDY WICKS
8373,KEVIN VON KLAUSE
4127,ELIZABETH FITZGERALD
10470,MICHAEL MCLAUGHLIN
5980,IRMA S ROMBAUER
9754,MARION ROMBAUER BECKER
4442,ETHAN BECK
203,ALAN WITSCHONKE
1404,BEVERLY MILLS
361,ALICIA ROSS
905,ANYA VON BREMZEN
7512,JOHN WELCHMAN
5267,GRACE SHUGART
10066,MARY MOLT
4418,ERNEST M MICKLER
12467,RICHARD SULLIVAN
1353,BETSY WYCKOFF
11349,PAT LAFONTAINE
8604,LARRY WEISMAN
2282,CHAS GRIFFIN
2771,CYNTHIA TOBIAS
6931,JILL BLOOM
15271,WILL WEAVER
13142,RYAN WHITE
696,ANN MARIE CUNNINGHAM
1464,BILL OREILLY
3795,DREIKURS
2578,CLAUDIA JONES
5310,GREG NAGAN
3587,DONALD GOINES
4582,FLOYD C WATKINS
15284,WILLIAM B DILLINGHAM
7486,JOHN T HIE
14009,STIRLING SILLIPHANT
5395,H KING
12562,ROBERT A SEIPLE
5933,INGE SARGENT
5787,HONOLULU THEATRE FOR YOUTH
10299,MERI ISHIKAWA
4399,ERIKA OLLER
12302,RHYS BOWEN
2206,CHARLES KNIEF
3072,DAVID GALEF
7905,JUN HASHIMOTO
14175,SUSAN STAMBERG
15487,WU NINGKUN
4172,ELIZABETH PORTCH
10733,MOLLY BROWN
10859,NANCY E TURNER
713,ANN SHERIF
9185,LOUIE ANDERSON
12296,RH DISNEY
9127,LOISANN YAMANAKA
9653,MARIAMA B
11126,NOELLE HOWEY
44,AARON MCGRUDER
6315,JAMES MADISON
1491,BILLY BOB THORNTON
12924,ROLLINS
5959,IRENE DIAMOND
5221,GLORIA ORENSTEIN
10006,MARY DALY
3448,DIANE BELL
14501,THOMAS BERGER
11412,PATRICIA KENNEALY
326,ALICE BACH
13970,STEVEN KELLOGG
5839,HUGH LOFTING
5947,IONA OPIE
11823,PETER OPIE
6342,JAMES PRUITT
9173,LORRAINE JOHNSONCOLEMAN
2052,CARY O YAGER
3865,EB WHITE
4855,GAIL OWENS
7497,JOHN TRAVOLTA
12111,RACHEL SIMMONS
12170,RAUL CORREA
9386,M T ANDERSON
15518,YSAYE M BARNWELL
14274,SYNTHIA SAINT JAMES
9529,MARCIA WILLIAMS
6530,JANET SCHULMAN
9958,MARTINE GOURBAULT
2010,CAROLINE SCHRODES
3272,DEBORAH CHASE
8353,KEVIN BAKER
5912,ILLONA LINTHWAITE
5124,GERTRUDE CRAMPTON
14598,TIBOR GERGELY
3913,EDITH FISHER HUNTER
10988,NEIL SIMON
1413,BIL KEANE
4888,GARY A DIAS
12554,ROBBIE DINGEMAN
13031,ROSS YAMANAKA
3177,DAVID REES
13492,SHEILA BURNFORD
14255,SYDNEY B METRICK
14340,TARO GOMI
2471,CHRISTOPHER PAOLINI
9669,MARIANE PEARL
13306,SARAH CRICHTON
9692,MARIE HARA
11132,NORA OKJA KELLER
6837,JERDINE NOLEN
13975,STEVEN LINDBLOM
14844,TRUE KELLEY
13875,STEPHEN LAWS
12963,RONALD GOTTESMAN
5279,GRAHAM LORD
3023,DAVID BROOKS
3097,DAVID HOMEL
4856,GAIL SCOTT
10998,NELSON MANDELA
1312,BERNICE JOHNSON REAGON
14007,STING
772,ANNE GARRELS
3238,DAYNA CURRY
5586,HEATHER MERCER
13726,STACY MATTINGLY
5723,HERMAN MILLER
3316,DEBRA DOYLE
5399,H MILLER
4506,EZRA WHITEMAN
11165,NORMAN NODE
4497,EVELYN GOODMAN
7996,KAREN KARBIENER
5513,HARRIET BEECHER STO
2002,CAROLINE KNAPP
7514,JOHN WHITE
3713,DOROTHY WEST
5999,ISABEL FONSECA
1392,BEVERLEY NAIDOO
4367,ERIC VELASQUEZ
10626,MIKE LESTER
7717,JR  BILL MARTIN
7187,JOHN ARCHAMBAULT
11103,NINA BERNSTEIN
2326,CHIP SILVERMAN
15112,WALT DISNEY
6032,J D BISIGNANI
12744,ROBERT NILSEN
9582,MARGARET MINER
5843,HUGH RAWSON
9673,MARIANNE LARNED
2637,COLIN POWELL
9641,MARIA
14029,STUART MILLER
4976,GEOFFREY MOSS
11427,PATRICIA MEYER SPACKS
304,ALFRED BIRNBAUM
6397,JAMIE STAMPER
12595,ROBERT BYRNE
14393,TERESSA SKELTON
7538,JON SPOELSTRA
12781,ROBERT SMITH
6642,JEAN HORTENSE SELIGMANN
11605,PAUL S NEWMAN
841,ANNIE GUENTHER
7013,JM BARRIE
9391,MABEL WATTS
7124,JOE EWERS
15238,WESTERN PUBLISHING
141,AL ANDERSEN
3544,DON FERGUSON
11763,PETER EMSLIE
14118,SUSAN HIGHTOWER
10135,MATT NOVAK
14369,TEDDY MARGULIES
14038,STUDIO ORLANDO
2719,CRAIG MCCRACKEN
8678,LAUREN FAUST
12503,RICK DETORIE
14370,TEDDY SLATER
14719,TOM LAPADULA
9547,MARGARET A HARTELIUS
5543,HARRY MCNAUGHT
13939,STEVE METZGER
13971,STEVEN KROLL
6782,JENI BASSETT
4757,FREYA LITTLEDALE
4756,FREYA L
1408,BG FORD
8851,LEONE CASTELL ANDERSON
4465,EUGENIE ILLUSTRATOR
669,ANN BRAYBROOKS
933,ARKADIA
3116,DAVID KORR
7140,JOE MATHIEU
2152,CHARI SUE
12345,RICHARD COURTNEY
14829,TRISH COURTNEY
11,A DELANEY
7540,JON STONE
10524,MICHAEL SMOLLIN
3897,EDENS
14928,VARIOUS AUTHORS
14792,TORI AMOS
9945,MARTIN SCOT KOSINS
14259,SYDNEY TAYLOR
5637,HELEN JOHN
9531,MARCIE CARROLL
4738,FREDERICK CREWS
617,ANDY WARHOL
3926,EDITH THACHER HURD
14597,TIBOR GERGE
4995,GEORGE BOOTH
13178,SACHI FUKUDA
5297,GREG CRITSER
9798,MARK D SANDERS
14595,TIA SILLERS
9655,MARIAN ENGEL
14166,SUSAN SCHADE
2281,CHARLOTTE ZOLOTOW
15392,WILLIAM PENE DU BOIS
5281,GRAHAM OAKLEY
7036,JOAN CLARKE
580,ANDREW MATZNER
11211,OLIVER STONE
13227,SAMUEL H ELBERT
9556,MARGARET CHO
11180,NTOZAKE SHANGE
12935,RON CLARK
14366,TED RALL
5304,GREG HYLAND
3194,DAVID SIMON
3959,EDWARD BURNS
96,ADRIAN NICOLE LEBLANC
10387,MICHAEL FRY
5333,GREGORY WHITE SMITH
13993,STEVEN W NAIFEH
2877,DANIEL BAXTER
13116,RUTH HARRIS
1858,CARELLIN BROOKS
14613,TIM CAHILL
14690,TOM BODETT
11816,PETER N FORMAN
13467,SHARON LINNEA
12545,ROB
5037,GEORGE P PELECANOS
5040,GEORGE PELECANOS
6271,JAMES H ENGLISH
10098,MARYANN CUSIMANO
7108,JODI ENDICOTT
5460,HANS LOFFEL
3724,DOUG PEEBLES
2741,CURT SANBURN
4011,EILEEN CURRAN
4796,G BRIAN KARAS
6033,J D CHRISTILIAN
14577,THOMAS SZOLLOSI
8006,KAREN MOLINE
6261,JAMES G NOURSE
3942,EDNA BUCHANAN
10715,MITCHELL SMITH
2460,CHRISTOPHER HYDE
9611,MARGARET YORKE
15371,WILLIAM LASHNER
1114,BARBARA FISTER
8510,KYLE SPENCER
4483,EVAN I SCHWARTZ
14765,TONY DUNBAR
4060,ELEANOR TAYLOR BLAND
6981,JIM KNIPFEL
9234,LOWEN CLAUSEN
9208,LOUISE A DESALVO
13211,SAM CHAITON
14427,TERRY SWINTON
2757,CYNTHIA HARRODEAGLES
7408,JOHN MILLER
9678,MARIANNE WIGGINS
